Parent Link,Parent Title,Child Link,"Child Title, Weights" 
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Piscine_des_Tourelles',b'Piscine des Tourelles',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1928_Summer_Olympics',b'Swimming at the 1928 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Olympic_Sports_Park_Swim_Stadium',b'Olympic Sports Park Swim Stadium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1932_Summer_Olympics',b'Swimming at the 1932 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/LA84_Foundation/John_C._Argue_Swim_Stadium',b'LA84 Foundation/John C. Argue Swim Stadium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1936_Summer_Olympics',b'Swimming at the 1936 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Olympiapark_Schwimmstadion_Berlin',b'Olympiapark Schwimmstadion Berlin',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1948_Summer_Olympics',b'Swimming at the 1948 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Wembley_Arena',b'Wembley Arena',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1952_Summer_Olympics',b'Swimming at the 1952 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Helsinki_Swimming_Stadium',b'Helsinki Swimming Stadium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1956_Summer_Olympics',b'Swimming at the 1956 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Melbourne_Sports_and_Entertainment_Centre',b'Melbourne Sports and Entertainment Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1960_Summer_Olympics',b'Swimming at the 1960 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Stadio_Olimpico_del_Nuoto',b'Stadio Olimpico del Nuoto',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1964_Summer_Olympics',b'Swimming at the 1964 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Yoyogi_National_Gymnasium',b'Yoyogi National Gymnasium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1968_Summer_Olympics',b'Swimming at the 1968 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Alberca_Ol%C3%ADmpica_Francisco_M%C3%A1rquez',b'Alberca Ol\xc3\xadmpica Francisco M\xc3\xa1rquez',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1972_Summer_Olympics',b'Swimming at the 1972 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Olympia_Schwimmhalle',b'Olympia Schwimmhalle',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Dantebad',b'Dantebad',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1976_Summer_Olympics',b'Swimming at the 1976 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',"b'https://en.wikipedia.org/wiki/Olympic_Pool,_Montreal'","b'Olympic Pool, Montreal'",504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1980_Summer_Olympics',b'Swimming at the 1980 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_Pool_at_the_Olimpiysky_Sports_Complex',b'Swimming Pool at the Olimpiysky Sports Complex',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1984_Summer_Olympics',b'Swimming at the 1984 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Uytengsu_Aquatics_Center',b'Uytengsu Aquatics Center',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1988_Summer_Olympics',b'Swimming at the 1988 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Jamsil_Indoor_Swimming_Pool',b'Jamsil Indoor Swimming Pool',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1992_Summer_Olympics',b'Swimming at the 1992 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Piscines_Bernat_Picornell',b'Piscines Bernat Picornell',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_1996_Summer_Olympics',b'Swimming at the 1996 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Georgia_Tech_Campus_Recreation_Center',b'Georgia Tech Campus Recreation Center',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_2000_Summer_Olympics',b'Swimming at the 2000 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Sydney_International_Aquatic_Centre',b'Sydney International Aquatic Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_2004_Summer_Olympics',b'Swimming at the 2004 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Athens_Olympic_Aquatic_Centre',b'Athens Olympic Aquatic Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_2008_Summer_Olympics',b'Swimming at the 2008 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Beijing_National_Aquatics_Center',b'Beijing National Aquatics Center',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Shunyi_Olympic_Rowing-Canoeing_Park',b'Shunyi Olympic Rowing-Canoeing Park',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_2012_Summer_Olympics',b'Swimming at the 2012 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/London_Aquatics_Centre',b'London Aquatics Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',"b'https://en.wikipedia.org/wiki/Hyde_Park,_London'","b'Hyde Park, London'",504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_2016_Summer_Olympics',b'Swimming at the 2016 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Olympic_Aquatics_Stadium',b'Olympic Aquatics Stadium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Fort_Copacabana',b'Fort Copacabana',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_at_the_2020_Summer_Olympics',b'Swimming at the 2020 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Odaiba_Marine_Park',b'Odaiba Marine Park',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Tokyo_Aquatics_Centre',b'Tokyo Aquatics Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/2024_Summer_Olympics',b'2024 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Seine-Saint-Denis',b'Seine-Saint-Denis',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/2028_Summer_Olympics',b'2028 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Dedeaux_Field',b'Dedeaux Field',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Downtown_Long_Beach',b'Downtown Long Beach',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/List_of_Olympic_venues_in_water_polo',b'List of Olympic venues in water polo',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1900_Summer_Olympics',b'Water polo at the 1900 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1904_Summer_Olympics',b'Water polo at the 1904 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',"b'https://en.wikipedia.org/wiki/Forest_Park_(St._Louis,_Missouri)'","b'Forest Park (St. Louis, Missouri)'",504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1908_Summer_Olympics',b'Water polo at the 1908 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/White_City_Stadium',b'White City Stadium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1912_Summer_Olympics',b'Water polo at the 1912 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Djurg%C3%A5rdsbrunnsviken',b'Djurg\xc3\xa5rdsbrunnsviken',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1920_Summer_Olympics',b'Water polo at the 1920 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Stade_Nautique_d%27Antwerp',"b""Stade Nautique d'Antwerp""",504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1924_Summer_Olympics',b'Water polo at the 1924 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Piscine_des_Tourelles',b'Piscine des Tourelles',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1928_Summer_Olympics',b'Water polo at the 1928 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Olympic_Sports_Park_Swim_Stadium',b'Olympic Sports Park Swim Stadium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1932_Summer_Olympics',b'Water polo at the 1932 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/LA84_Foundation/John_C._Argue_Swim_Stadium',b'LA84 Foundation/John C. Argue Swim Stadium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1936_Summer_Olympics',b'Water polo at the 1936 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Olympiapark_Schwimmstadion_Berlin',b'Olympiapark Schwimmstadion Berlin',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1948_Summer_Olympics',b'Water polo at the 1948 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Wembley_Arena',b'Wembley Arena',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Finchley_Lido',b'Finchley Lido',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1952_Summer_Olympics',b'Water polo at the 1952 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Helsinki_Swimming_Stadium',b'Helsinki Swimming Stadium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1956_Summer_Olympics',b'Water polo at the 1956 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Melbourne_Sports_and_Entertainment_Centre',b'Melbourne Sports and Entertainment Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1960_Summer_Olympics',b'Water polo at the 1960 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Piscina_delle_Rose',b'Piscina delle Rose',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Stadio_Olimpico_del_Nuoto',b'Stadio Olimpico del Nuoto',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1964_Summer_Olympics',b'Water polo at the 1964 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Tokyo_Metropolitan_Indoor_Swimming_Pool',b'Tokyo Metropolitan Indoor Swimming Pool',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1968_Summer_Olympics',b'Water polo at the 1968 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Alberca_Ol%C3%ADmpica_Francisco_M%C3%A1rquez',b'Alberca Ol\xc3\xadmpica Francisco M\xc3\xa1rquez',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/University_City_Swimming_Pool',b'University City Swimming Pool',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1972_Summer_Olympics',b'Water polo at the 1972 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Dantebad',b'Dantebad',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Olympia_Schwimmhalle',b'Olympia Schwimmhalle',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1976_Summer_Olympics',b'Water polo at the 1976 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Complexe_sportif_Claude-Robillard',b'Complexe sportif Claude-Robillard',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',"b'https://en.wikipedia.org/wiki/Olympic_Pool,_Montreal'","b'Olympic Pool, Montreal'",504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1980_Summer_Olympics',b'Water polo at the 1980 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',"b'https://en.wikipedia.org/wiki/Olympic_Pool,_Moscow'","b'Olympic Pool, Moscow'",504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Swimming_Pool_at_the_Olimpiysky_Sports_Complex',b'Swimming Pool at the Olimpiysky Sports Complex',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1984_Summer_Olympics',b'Water polo at the 1984 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Raleigh_Runnels_Memorial_Pool',b'Raleigh Runnels Memorial Pool',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1988_Summer_Olympics',b'Water polo at the 1988 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Jamsil_Indoor_Swimming_Pool',b'Jamsil Indoor Swimming Pool',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1992_Summer_Olympics',b'Water polo at the 1992 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Piscina_Municipal_de_Montju%C3%AFc',b'Piscina Municipal de Montju\xc3\xafc',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Piscines_Bernat_Picornell',b'Piscines Bernat Picornell',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_1996_Summer_Olympics',b'Water polo at the 1996 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Georgia_Tech_Campus_Recreation_Center',b'Georgia Tech Campus Recreation Center',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_2000_Summer_Olympics',b'Water polo at the 2000 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Ryde_Aquatic_Leisure_Centre',b'Ryde Aquatic Leisure Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Sydney_Olympic_Park_Aquatic_Centre',b'Sydney Olympic Park Aquatic Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_2004_Summer_Olympics',b'Water polo at the 2004 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Athens_Olympic_Aquatic_Centre',b'Athens Olympic Aquatic Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_2008_Summer_Olympics',b'Water polo at the 2008 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Ying_Tung_Natatorium',b'Ying Tung Natatorium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_2012_Summer_Olympics',b'Water polo at the 2012 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_Polo_Arena',b'Water Polo Arena',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_2016_Summer_Olympics',b'Water polo at the 2016 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Maria_Lenk_Aquatics_Centre',b'Maria Lenk Aquatics Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Olympic_Aquatics_Stadium',b'Olympic Aquatics Stadium',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Water_polo_at_the_2020_Summer_Olympics',b'Water polo at the 2020 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Tokyo_Tatsumi_International_Swimming_Centre',b'Tokyo Tatsumi International Swimming Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/2024_Summer_Olympics',b'2024 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/2028_Summer_Olympics',b'2028 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/List_of_Olympic_venues_in_triathlon',b'List of Olympic venues in triathlon',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Triathlon_at_the_2000_Summer_Olympics',b'Triathlon at the 2000 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Sydney_Opera_House',b'Sydney Opera House',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Triathlon_at_the_2004_Summer_Olympics',b'Triathlon at the 2004 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Vouliagmeni_Olympic_Centre',b'Vouliagmeni Olympic Centre',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Triathlon_at_the_2008_Summer_Olympics',b'Triathlon at the 2008 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Ming_Tombs_Reservoir',b'Ming Tombs Reservoir',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Triathlon_at_the_2012_Summer_Olympics',b'Triathlon at the 2012 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',"b'https://en.wikipedia.org/wiki/Hyde_Park,_London'","b'Hyde Park, London'",504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Triathlon_at_the_2016_Summer_Olympics',b'Triathlon at the 2016 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Fort_Copacabana',b'Fort Copacabana',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Triathlon_at_the_2020_Summer_Olympics',b'Triathlon at the 2020 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Odaiba_Marine_Park',b'Odaiba Marine Park',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/2024_Summer_Olympics',b'2024 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/2028_Summer_Olympics',b'2028 Summer Olympics',504
b'https://en.wikipedia.org/wiki/Seine',b'Seine',b'https://en.wikipedia.org/wiki/Downtown_Long_Beach',b'Downtown Long Beach',504
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Prix_de_l%27Arc_de_Triomphe',"b""Prix de l'Arc de Triomphe""",610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Arch_of_Triumph_(disambiguation)',b'Arch of Triumph (disambiguation)',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Arc_de_Triomphe_du_Carrousel',b'Arc de Triomphe du Carrousel',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Louvre_Palace',b'Louvre Palace',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Triumphal_arch',b'Triumphal arch',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Neoclassicism',b'Neoclassicism',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Place_Charles_de_Gaulle',b'Place Charles de Gaulle',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Geographic_coordinate_system',b'Geographic coordinate system',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Geographic_coordinate_system',b'Geographic coordinate system',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Jean_Chalgrin',b'Jean Chalgrin',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Louis-%C3%89tienne_H%C3%A9ricart_de_Thury',b'Louis-\xc3\x89tienne H\xc3\xa9ricart de Thury',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/British_English',b'British English',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/American_English',b'American English',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org//upload.wikimedia.org/wikipedia/commons/6/61/Arc_de_Triomphe.oga',b'Arc de Triomphe.oga',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Paris',b'Paris',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/France',b'France',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Champs-%C3%89lys%C3%A9es',b'Champs-\xc3\x89lys\xc3\xa9es',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Place_Charles_de_Gaulle',b'Place Charles de Gaulle',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Arrondissements_of_Paris',b'Arrondissements of Paris',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/16th_arrondissement_of_Paris',b'16th arrondissement of Paris',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/17th_arrondissement_of_Paris',b'17th arrondissement of Paris',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/8th_arrondissement_of_Paris',b'8th arrondissement of Paris',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/French_Revolutionary_Wars',b'French Revolutionary Wars',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/Napoleonic_Wars',b'Napoleonic Wars',610
b'https://en.wikipedia.org/wiki/Arc_de_Triomphe',b'Arc de Triomphe',b'https://en.wikipedia.org/wiki/World_War_I',b'World War I',610
